GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
100,1417,945,82,199,3039,3.6,256,8,10
100,1367,945,82,191,3039,3.6,275,9,10
100,1367,945,82,191,3039,3.6,275,9,10
99,1350,945,84,193,3044,3.6,275,8,10
99,1385,945,82,195,3039,3.6,243,8,10
99,1385,945,82,195,3039,3.6,243,8,10
100,1425,945,82,207,3039,3.6,256,9,10
100,1425,945,82,207,3039,3.6,256,9,10
100,1357,945,84,190,3039,3.6,247,8,10
100,1357,945,84,190,3039,3.6,247,8,10
100,1402,945,83,191,3044,3.6,238,8,10
99,1350,945,83,191,3044,3.6,245,9,10
98,1424,945,84,199,3039,3.6,277,10,10
98,1424,945,84,199,3039,3.6,277,10,10
98,1345,945,84,198,3039,3.6,246,10,10
98,1374,945,83,189,3039,3.6,243,9,10
98,1374,945,83,189,3039,3.6,243,9,10
100,1404,945,84,196,3039,3.6,233,10,10
100,1404,945,84,196,3039,3.6,233,10,10
100,1427,945,84,196,3044,3.6,258,12,10
100,1394,945,84,191,3039,3.6,265,10,10
100,1394,945,84,191,3039,3.6,265,10,10
99,1426,945,84,200,3039,3.6,249,9,10
99,1368,945,84,195,3044,3.6,260,11,10
99,1368,945,84,195,3044,3.6,260,11,10
100,1342,945,84,192,3044,3.6,230,8,10
100,1342,945,84,192,3044,3.6,230,8,10
100,1426,945,84,201,3040,3.6,242,9,10
100,1436,945,82,202,3040,3.6,252,8,10
100,1436,945,82,202,3040,3.6,252,8,10
99,1432,945,84,197,3045,3.6,246,8,10
99,1432,945,84,197,3045,3.6,246,8,10
100,1367,945,82,190,3045,3.6,261,9,10
99,1381,945,84,192,3044,3.6,271,8,10
99,1381,945,84,192,3044,3.6,271,8,10
99,1402,945,84,195,3045,3.6,234,8,10
100,1428,945,83,195,3045,3.6,241,8,10
100,1428,945,83,198,3045,3.6,241,8,10
99,1404,945,82,198,3045,3.6,243,8,10
99,1407,945,82,192,3040,3.6,254,8,10
99,1407,945,82,192,3040,3.6,254,8,10
100,1359,945,84,192,3045,3.6,262,9,10
100,1359,945,84,192,3045,3.6,262,9,10
84,1342,945,84,188,3045,3.6,251,8,10
84,1342,945,84,188,3045,3.6,251,8,10
100,1396,945,84,195,3045,3.6,230,8,10
98,1396,945,84,192,3045,3.6,249,9,10
98,1396,945,84,192,3045,3.6,249,9,10
100,1382,945,85,194,3040,3.6,242,8,10
100,1382,945,85,194,3040,3.6,242,8,10
100,1318,945,85,194,3040,3.6,257,9,10
99,1303,945,82,180,3045,3.6,268,8,10
100,1379,945,85,197,3045,3.6,242,9,10
100,1379,945,85,197,3045,3.6,242,9,10
