Application,Runtime,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.214902,14.747,13.725,8.752,22.440,22.440
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.227428,12.526,13.749,9.937,23.664,23.664
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.240904,13.476,13.620,10.215,23.808,23.808
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.254943,14.040,13.761,9.789,23.529,23.529
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.268130,13.187,13.729,10.363,24.071,24.071
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.282163,14.032,13.680,10.059,23.719,23.719
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.295620,13.457,13.636,10.285,23.897,23.897
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.309422,13.802,13.555,10.116,23.651,23.651
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.322879,13.457,13.687,10.245,23.881,23.881
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.336807,13.927,13.675,9.975,23.628,23.628
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.350054,13.247,13.749,10.402,24.129,24.129
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.363831,13.777,13.649,10.373,24.001,24.001
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.377442,13.611,13.696,10.412,24.087,24.087
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.391147,13.705,13.653,10.402,24.035,24.035
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.404805,13.658,13.720,10.398,24.097,24.097
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.418372,13.567,13.727,10.550,24.257,24.257
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.432878,14.507,13.610,9.772,23.361,23.361
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.445901,13.022,13.781,10.361,24.119,24.119
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.459519,13.619,13.739,10.523,24.240,24.240
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.473587,14.067,13.757,10.194,23.930,23.930
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.486903,13.316,13.793,10.633,24.406,24.406
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.500749,13.846,13.776,10.580,24.336,24.336
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.514652,13.903,13.594,10.453,24.027,24.027
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.528321,13.669,13.684,10.380,24.043,24.043
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.541873,13.552,13.623,10.512,24.114,24.114
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.555909,14.036,13.645,10.099,23.723,23.723
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.569339,13.430,13.700,10.315,23.992,23.992
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.582875,13.535,13.631,10.477,24.088,24.088
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.596462,13.587,13.655,10.522,24.156,24.156
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.610255,13.794,13.670,10.386,24.032,24.032
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.624185,13.930,13.714,10.123,23.817,23.817
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.637711,13.526,13.782,10.324,24.072,24.072
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.651636,13.925,13.752,10.172,23.899,23.899
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.665000,13.365,13.646,10.573,24.181,24.181
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.680054,15.054,13.649,9.167,22.776,22.776
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.693319,13.265,13.420,9.535,22.931,22.931
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.706352,13.033,13.670,9.918,23.567,23.567
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.719861,13.508,13.606,10.085,23.665,23.665
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.733319,13.458,13.703,10.229,23.909,23.909
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.746803,13.485,13.670,10.444,24.095,24.095
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.761327,14.524,13.726,9.619,23.297,23.297
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.774553,13.225,13.698,10.097,23.769,23.769
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.788301,13.748,13.696,10.045,23.716,23.716
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.801698,13.397,13.686,10.346,24.006,24.006
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.815628,13.930,13.570,10.101,23.646,23.646
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.829392,13.764,13.524,9.916,23.406,23.406
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.843329,13.937,13.589,9.497,23.057,23.057
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.856241,12.911,13.570,10.169,23.716,23.716
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.869631,13.390,13.554,10.347,23.880,23.880
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.883816,14.185,13.609,9.714,23.304,23.304
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.896973,13.157,13.581,10.169,23.728,23.728
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.910493,13.520,13.661,10.231,23.869,23.869
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.923980,13.487,13.721,10.402,24.103,24.103
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.937647,13.667,13.737,10.455,24.173,24.173
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.951387,13.741,13.734,10.456,24.166,24.166
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.965062,13.674,13.672,10.515,24.163,24.163
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.978852,13.790,12.619,10.416,22.992,22.992
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,105.992502,13.650,12.528,9.364,21.869,21.869
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.005592,13.090,12.575,8.801,21.354,21.354
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.017518,11.926,12.560,9.452,21.989,21.989
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.030086,12.568,12.532,9.444,21.953,21.953
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.042706,12.621,12.582,9.357,21.915,21.915
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.055431,12.724,12.626,9.213,21.817,21.817
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.067812,12.381,12.637,9.465,22.072,22.072
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.080415,12.603,12.574,9.490,22.043,22.043
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.093109,12.694,12.684,9.374,22.033,22.033
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.105900,12.791,12.649,9.265,21.891,21.891
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.119060,13.160,12.675,8.765,21.406,21.406
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.131489,12.429,12.744,8.997,21.720,21.720
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.143948,12.460,12.633,9.281,21.894,21.894
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.156512,12.564,12.599,9.352,21.930,21.930
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.169080,12.568,12.598,9.387,21.960,21.960
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.182027,12.947,12.603,9.049,21.616,21.616
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.194729,12.702,12.643,8.942,21.558,21.558
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.207508,12.779,12.701,8.818,21.479,21.479
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.219713,12.205,12.649,9.307,21.924,21.924
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.232556,12.844,12.619,9.114,21.700,21.700
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.246090,13.534,12.653,8.250,20.819,20.819
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.257855,11.765,12.713,9.074,21.767,21.767
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.270149,12.294,12.641,9.498,22.114,22.114
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.282999,12.850,13.192,9.284,22.456,22.456
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.295383,12.383,13.713,10.096,23.785,23.785
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.308580,13.198,13.662,10.607,24.250,24.250
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.322440,13.860,13.728,10.410,24.117,24.117
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.336368,13.928,13.673,10.209,23.863,23.863
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.349853,13.485,13.756,10.397,24.133,24.133
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.363523,13.670,13.536,10.484,24.000,24.000
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.377361,13.838,13.510,10.183,23.672,23.672
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.390922,13.561,13.783,10.132,23.893,23.893
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.404385,13.463,13.785,10.451,24.215,24.215
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.417832,13.447,13.797,10.789,24.565,24.565
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.431794,13.962,13.768,10.627,24.371,24.371
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.445767,13.974,13.672,10.420,24.070,24.070
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.459515,13.748,13.619,10.344,23.941,23.941
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.473699,14.183,13.685,9.780,23.443,23.443
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.486434,12.735,13.716,10.732,24.423,24.423
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.500134,13.700,13.726,10.747,24.449,24.449
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.513976,13.842,13.558,10.628,24.165,24.165
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.527534,13.558,13.579,10.626,24.187,24.187
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.541253,13.719,13.801,10.488,24.268,24.268
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.554715,13.463,13.768,10.825,24.573,24.573
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.568912,14.197,13.856,10.401,24.232,24.232
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.582305,13.393,13.825,10.859,24.663,24.663
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.596195,13.890,13.823,10.794,24.596,24.596
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.609996,13.801,13.686,10.817,24.481,24.481
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.624266,14.270,13.703,10.234,23.915,23.915
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.637724,13.458,13.532,10.478,23.988,23.988
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.651668,13.944,13.776,10.066,23.820,23.820
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.665161,13.493,13.795,10.348,24.122,24.122
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.678930,13.769,13.974,10.374,24.327,24.327
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.693023,14.093,13.801,10.271,24.035,24.035
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.706949,13.926,13.940,10.138,24.049,24.049
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.720599,13.650,13.988,10.418,24.387,24.387
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.734542,13.943,14.037,10.464,24.481,24.481
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.748201,13.659,14.001,10.843,24.822,24.822
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.762199,13.998,14.058,10.846,24.882,24.882
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.776379,14.180,13.889,10.725,24.590,24.590
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.790458,14.079,14.098,10.531,24.609,24.609
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.804230,13.771,14.027,10.859,24.865,24.865
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.818511,14.282,13.583,10.603,24.166,24.166
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.832436,13.924,12.803,10.261,23.044,23.044
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.845980,13.544,12.916,9.521,22.416,22.416
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.858843,12.863,12.925,9.575,22.477,22.477
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.871656,12.813,12.877,9.684,22.542,22.542
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.884547,12.891,12.882,9.672,22.533,22.533
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.897412,12.865,12.853,9.690,22.521,22.521
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.910123,12.711,12.841,9.831,22.650,22.650
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.923176,13.053,12.837,9.617,22.434,22.434
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.936040,12.864,12.826,9.593,22.396,22.396
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.949046,13.006,12.751,9.437,22.141,22.141
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.962044,12.997,12.782,9.166,21.926,21.926
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.974693,12.650,12.721,9.297,21.997,21.997
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.987441,12.748,12.704,9.273,21.953,21.953
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,106.999909,12.468,12.649,9.506,22.134,22.134
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.012785,12.876,12.674,9.279,21.932,21.932
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.025414,12.629,12.610,9.326,21.914,21.914
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.038119,12.705,12.510,9.233,21.719,21.719
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.050842,12.723,12.552,9.021,21.548,21.548
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.063406,12.564,12.680,9.005,21.664,21.664
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.075813,12.407,12.606,9.281,21.864,21.864
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.088723,12.910,12.580,8.974,21.534,21.534
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.100900,12.177,12.639,9.382,21.996,21.996
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.113838,12.938,12.569,9.082,21.626,21.626
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.126291,12.453,12.689,9.194,21.862,21.862
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.138770,12.480,12.581,9.405,21.964,21.964
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.151624,12.853,12.627,9.130,21.737,21.737
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.164006,12.382,12.663,9.376,22.018,22.018
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.177025,13.019,13.594,9.022,22.594,22.594
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.189813,12.788,13.767,9.827,23.572,23.572
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.203090,13.276,13.826,10.316,24.122,24.122
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.217020,13.931,13.814,10.211,24.006,24.006
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.230733,13.713,13.780,10.314,24.072,24.072
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.244237,13.503,13.646,10.591,24.215,24.215
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.258116,13.879,13.727,10.356,24.063,24.063
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.271669,13.553,13.650,10.542,24.159,24.159
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.285903,14.235,13.782,9.956,23.706,23.706
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.299253,13.349,13.843,10.396,24.200,24.200
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.313854,14.601,13.788,9.621,23.387,23.387
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.326792,12.938,13.775,10.469,24.224,24.224
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.340448,13.656,13.856,10.590,24.424,24.424
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.354419,13.972,13.773,10.473,24.226,24.226
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.368271,13.852,13.647,10.398,24.021,24.021
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.382426,14.155,13.631,9.888,23.498,23.498
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.395478,13.052,13.535,10.467,23.981,23.981
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.409466,13.988,13.579,10.014,23.572,23.572
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.422769,13.303,13.851,10.291,24.120,24.120
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.436171,13.402,13.765,10.739,24.483,24.483
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.450208,14.037,13.850,10.467,24.296,24.296
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.464090,13.881,13.773,10.440,24.188,24.188
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.477770,13.680,13.799,10.528,24.307,24.307
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.491331,13.561,13.771,10.767,24.517,24.517
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.505324,13.994,13.633,10.547,24.157,24.157
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.519114,13.789,13.854,10.390,24.221,24.221
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.532441,13.327,13.743,10.917,24.637,24.637
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.546748,14.307,13.684,10.352,24.014,24.014
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.560185,13.436,13.622,10.601,24.200,24.200
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.574203,14.018,13.599,10.204,23.781,23.781
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.588236,14.033,13.607,9.773,23.355,23.355
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.601156,12.920,13.743,10.470,24.179,24.179
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.615066,13.910,13.681,10.291,23.950,23.950
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.628710,13.644,13.777,10.327,24.082,24.082
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.642411,13.701,13.795,10.419,24.176,24.176
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.656787,14.376,13.842,9.829,23.642,23.642
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.670019,13.232,13.725,10.434,24.134,24.134
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.684457,14.438,13.845,9.718,23.541,23.541
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.697783,13.326,13.542,10.239,23.757,23.757
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.711936,14.153,13.912,9.641,23.516,23.516
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.735166,23.230,13.905,0.316,14.191,14.191
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.748709,13.543,14.008,0.668,14.656,14.656
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.762884,14.175,14.038,0.456,14.519,14.519
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.776711,13.826,14.068,0.711,14.761,14.761
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.790792,14.082,13.940,0.698,14.619,14.619
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.804773,13.981,13.900,0.657,14.538,14.538
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.818667,13.893,13.908,0.663,14.553,14.553
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.832569,13.902,13.988,0.630,14.639,14.639
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.846592,14.023,13.997,0.636,14.613,14.613
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.860606,14.014,14.092,0.571,14.691,14.691
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.874648,14.042,14.087,0.620,14.736,14.736
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.888854,14.206,13.788,0.548,14.318,14.318
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.902568,13.713,14.056,0.628,14.661,14.661
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.916491,13.924,13.846,0.757,14.584,14.584
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.930486,13.995,12.937,0.608,13.525,13.525
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.943502,13.016,12.839,0.531,13.348,13.348
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.956299,12.797,12.807,0.570,13.359,13.359
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.969082,12.783,12.660,0.603,13.236,13.236
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.981766,12.684,12.856,0.572,13.408,13.408
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,107.994603,12.838,12.769,0.590,13.339,13.339
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.007330,12.727,12.843,0.629,13.455,13.455
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.020162,12.831,12.720,0.643,13.344,13.344
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.032893,12.731,12.808,0.630,13.420,13.420
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.045704,12.811,12.572,0.627,13.181,13.181
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.058264,12.560,12.897,0.639,13.519,13.519
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.071145,12.881,12.872,0.656,13.509,13.509
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.084042,12.897,12.933,0.629,13.545,13.545
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.096921,12.879,12.880,0.682,13.545,13.545
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.109828,12.907,12.695,0.656,13.334,13.334
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.122595,12.767,12.805,0.586,13.372,13.372
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.135368,12.773,12.818,0.623,13.418,13.418
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.148160,12.792,12.674,0.644,13.299,13.299
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.160791,12.630,12.854,0.691,13.523,13.523
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.173691,12.901,12.824,0.640,13.446,13.446
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.186495,12.804,12.788,0.660,13.430,13.430
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.199311,12.816,12.846,0.631,13.461,13.461
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.212122,12.811,12.761,0.678,13.411,13.411
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.224901,12.779,12.780,0.649,13.412,13.412
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.237688,12.788,12.718,0.641,13.343,13.343
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.250371,12.683,13.438,0.683,14.098,14.098
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.263708,13.337,13.965,0.780,14.726,14.726
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.277659,13.950,13.862,0.793,14.638,14.638
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.291604,13.946,13.755,0.710,14.447,14.447
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.305268,13.663,13.839,0.800,14.622,14.622
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.319106,13.838,13.831,0.802,14.615,14.615
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.332974,13.868,13.979,0.766,14.726,14.726
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.346910,13.936,13.839,0.808,14.629,14.629
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.360781,13.870,13.782,0.777,14.540,14.540
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.374592,13.811,13.730,0.747,14.459,14.459
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.388286,13.694,13.631,0.782,14.396,14.396
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.401926,13.640,13.950,0.778,14.706,14.706
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.415868,13.942,13.955,0.783,14.719,14.719
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.429833,13.965,13.820,0.772,14.574,14.574
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.443677,13.844,13.836,0.748,14.566,14.566
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.457478,13.801,13.851,0.782,14.616,14.616
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.471380,13.902,13.925,0.732,14.640,14.640
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.485193,13.813,13.946,0.846,14.773,14.773
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.499185,13.993,13.946,0.801,14.726,14.726
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.513191,14.005,13.797,0.743,14.518,14.518
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.527000,13.809,14.004,0.730,14.713,14.713
Sam2017.exe,DXGI,1,Hardware: Legacy Flip,0,108.541002,14.003,13.999,0.729,14.709,14.709
