GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
83,1535,945,82,170,3040,3.3,245,9,10
95,1523,945,83,207,3040,3.3,294,10,10
95,1523,945,83,207,3040,3.3,294,10,10
93,1524,945,81,197,3040,3.3,358,10,10
79,1534,945,80,166,3035,3.3,250,10,10
79,1534,945,80,166,3035,3.3,250,10,10
79,1532,945,82,169,3035,3.3,249,9,10
80,1535,945,79,164,3035,3.3,252,10,10
80,1535,945,79,164,3035,3.3,252,10,10
79,1533,945,79,169,3040,3.3,249,10,10
79,1533,945,79,169,3040,3.3,249,10,10
79,1531,945,78,162,3035,3.3,242,9,10
79,1531,945,78,162,3035,3.3,242,9,10
91,1531,945,79,191,3040,3.3,256,9,10
91,1531,945,79,191,3040,3.3,256,9,10
98,1527,945,82,199,3040,3.3,283,10,10
95,1525,945,82,197,3035,3.3,291,10,10
95,1525,945,82,197,3035,3.3,291,10,10
99,1522,945,81,207,3040,3.3,303,9,10
80,1530,945,82,166,3035,3.3,286,9,10
80,1530,945,82,166,3035,3.3,286,9,10
99,1524,945,80,206,3035,3.3,268,10,10
98,1522,945,81,202,3040,3.3,313,9,10
98,1522,945,81,202,3040,3.3,313,9,10
96,1523,945,82,203,3036,3.3,297,10,10
96,1523,945,82,203,3036,3.3,297,10,10
97,1522,945,82,201,3036,3.3,298,10,10
97,1522,945,82,201,3036,3.3,298,10,10
74,1535,945,82,161,3041,3.3,252,9,10
74,1535,945,82,161,3041,3.3,252,9,10
91,1527,945,81,192,3036,3.3,266,10,10
76,1529,945,82,164,3041,3.3,262,10,10
76,1529,945,82,164,3041,3.3,262,10,10
80,1530,945,79,164,3041,3.3,231,11,10
80,1530,945,79,164,3041,3.3,231,11,10
98,1525,945,82,203,3036,3.3,276,9,10
99,1473,945,81,213,3041,3.3,348,8,10
100,1400,945,81,209,3036,3.3,354,8,10
100,1400,945,81,209,3036,3.3,354,9,10
99,1435,945,84,193,3036,3.3,314,9,10
99,1513,945,81,203,3040,3.3,268,9,10
100,1492,945,84,209,3036,3.3,309,9,10
100,1492,945,84,209,3036,3.3,309,9,10
100,1520,945,82,200,3036,3.3,277,10,10
99,1524,945,84,199,3041,3.3,270,10,10
99,1524,945,84,199,3041,3.3,270,10,10
100,1497,945,83,200,3036,3.3,303,9,10
99,1482,945,84,204,3036,3.3,306,10,10
99,1482,945,84,204,3036,3.3,306,10,10
99,1520,945,82,202,3041,3.3,284,9,10
99,1520,945,82,202,3041,3.3,284,9,10
100,1523,945,84,202,3036,3.3,269,9,10
100,1523,945,84,202,3036,3.3,269,9,10
100,1523,945,84,206,3036,3.3,270,9,10
97,1481,945,84,203,3036,3.3,302,8,10
97,1481,945,84,203,3036,3.3,302,8,10
99,1492,945,84,206,3036,3.3,303,8,10
99,1492,945,84,206,3036,3.3,303,8,10
99,1467,945,85,201,3036,3.3,287,9,10
100,1440,945,84,202,3036,3.3,295,9,10
100,1440,945,84,202,3036,3.3,295,8,10
100,1389,945,82,192,3036,3.3,299,9,10
100,1465,945,82,203,3036,3.3,307,9,10
100,1465,945,82,203,3036,3.3,307,9,10
99,1446,945,84,201,3036,3.3,258,8,10
99,1446,945,84,201,3036,3.3,258,8,10
100,1445,945,85,201,3036,3.3,267,8,10
99,1432,945,85,193,3036,3.3,269,10,10
99,1432,945,85,193,3036,3.3,269,10,10
100,1448,945,84,199,3036,3.3,250,8,10
100,1448,945,84,199,3036,3.3,250,8,10
99,1482,945,84,203,3036,3.3,278,10,10
99,1457,945,85,201,3036,3.3,278,10,10
99,1457,945,85,201,3036,3.3,278,9,10
100,1378,945,82,203,3036,3.3,232,8,10
100,1378,945,82,203,3036,3.3,232,8,10
100,1438,945,84,200,3036,3.3,266,10,10
100,1449,945,82,200,3036,3.3,287,10,10
100,1449,945,82,200,3036,3.3,287,9,10
100,1456,945,82,200,3036,3.3,249,10,10
100,1456,945,82,200,3036,3.3,249,10,10
100,1384,945,84,189,3036,3.3,256,9,10
100,1384,945,84,189,3036,3.3,256,9,10
100,1367,945,84,191,3036,3.3,288,9,10
100,1367,945,84,191,3036,3.3,288,9,10
100,1435,945,83,201,3041,3.3,235,10,10
100,1409,945,84,198,3036,3.3,252,9,10
99,1445,945,83,200,3036,3.3,260,9,10
99,1445,945,83,200,3036,3.3,260,9,10
100,1425,945,84,201,3041,3.3,249,9,10
100,1425,945,84,201,3041,3.3,249,9,10
100,1354,945,83,195,3041,3.3,283,9,10
100,1385,945,84,199,3041,3.3,241,11,10
100,1385,945,84,199,3041,3.3,241,11,10
100,1406,945,83,197,3036,3.3,246,9,10
100,1406,945,83,197,3036,3.3,246,9,10
100,1437,945,84,202,3042,3.3,252,8,10
100,1437,945,84,202,3042,3.3,252,8,10
100,1447,945,83,201,3036,3.3,278,9,10
100,1447,945,83,201,3036,3.3,278,9,10
99,1391,945,85,201,3037,3.3,273,8,10
100,1397,945,84,199,3042,3.3,237,8,10
100,1397,945,84,199,3042,3.3,237,8,10
100,1436,945,84,201,3037,3.3,247,8,10
100,1427,945,84,203,3037,3.3,255,8,10
100,1427,945,84,203,3037,3.3,255,8,10
100,1432,945,83,201,3032,3.3,268,9,10
100,1432,945,83,201,3032,3.3,268,9,10
100,1358,945,85,197,3037,3.3,287,10,10
100,1358,945,85,197,3037,3.3,287,10,10
100,1423,945,85,203,3037,3.3,236,8,10
100,1400,945,84,193,3037,3.3,254,8,10
100,1434,945,84,201,3042,3.3,255,9,10
100,1434,945,84,201,3042,3.3,255,9,10
99,1371,945,83,192,3037,3.3,251,9,10
99,1371,945,83,192,3037,3.3,251,9,10
100,1307,945,84,181,3037,3.3,287,10,10
